system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr1,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
0000000000000000046d,1300431600000,1300431600000,SLK49,200,LTG,1280300400000,MNP,1277449200000,IFR,SLK49_2010_1730,2010,,Within 100 metres,1971,71294512,0,0,1300518000000,0.384798943381591,0.44032190431679374,0.4451102465454256,0.3858818204964436,0.44067558196131684,0.4310965032873502,0.45339366302260226,0.44829778326798597,0.4256194383513696,0.43671565012247743,1730,0.5339507758169226,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e0,1300431600000,1300431600000,CHA10,44,RWY,1275289200000,FUL,1273647600000,IFR,CHA10_2010_1589,2010,,Within 1000 metres,1809,71294559,0,0,1300518000000,0.6076590876596408,0.6652360166926052,0.49912437330537923,0.543290075225533,0.6216910727147791,0.5849604258085753,0.5927413033076189,0.6664456319575409,0.5943799344869255,0.6758859116621191,1589,0.5088226100808435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000482,1300431600000,1300431600000,RED32,4417,LTG,1276671600000,FUL,1274770800000,IFR,RED32_2010_1751,2010,,Within 100 metres,1995,71294515,0,0,1300518000000,0.462957532655269,0.4860594418385893,0.462012343211566,0.40352363368051536,0.44139816226618006,0.45165716901864195,0.44826799709185544,0.5004823875432487,0.47833544561529184,0.43961960942210115,1751,0.5029961381121254,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000484,1300431600000,1300431600000,RED44,176,LTG,1283497200000,FUL,1282460400000,IFR,RED44_2010_1753,2010,,Within 100 metres,1997,71294517,0,0,1300518000000,0.19142428603176403,0.37188393232986355,0.25261089039658385,0.2112354484052919,0.3206416656487664,0.2635792621702398,0.3316408599468503,0.4138149313785775,0.3472825835249352,0.34341498205560345,1753,0.2833378234645251,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000486,1300431600000,1300431600000,RED26,1077,IDF,1276066800000,FUL,1274166000000,IFR,RED26_2010_1755,2010,,Within 100 metres,1999,71294519,0,0,1300518000000,0.3267908938054118,0.4253709268423318,0.35086604009513417,0.3130686523091443,0.41389686522666913,0.4038470764440059,0.4608687842475358,0.5234295854882346,0.46908836935659703,0.4614540057288596,1755,0.439425383577073,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000487,1300431600000,1300431600000,RED25,50,LTG,1274943600000,FUL,1274166000000,IFR,RED25_2010_1756,2010,,Within 100 metres,2000,71294520,0,0,1300518000000,0.6125540647705989,0.6535952626944335,0.6278563866403402,0.5789859340225051,0.6292138058326978,0.6127899798519034,0.6695455170584784,0.6682364047259645,0.6600560556868631,0.6290710583255048,1756,0.599890617554469,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000492,1300431600000,1300431600000,NIP35,50,REC,1277622000000,FUL,1276844400000,IFR,NIP35_2010_1767,2010,,Within 100 metres,2001,71294521,0,0,1300518000000,0.440435261817849,0.5108529685204173,0.49131171083586445,0.42180990280142616,0.4784068586205847,0.479832336658638,0.486242426236564,0.5006917105687464,0.5096751267037315,0.4897432650560535,1767,0.5411688108451884,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000493,1300431600000,1300431600000,HEA31,485,LTG,1281078000000,FUL,1276930800000,IFR,HEA31_2010_1768,2010,,Within 100 metres,2002,71294522,0,0,1300518000000,0.29609320356881347,0.544143572321837,0.37065841068577066,0.36803304650297236,0.46084132242615133,0.4112645027083802,0.48548977299183377,0.5237943609157799,0.4726649842042387,0.44782654893106194,1768,0.4696858389638293,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000495,1300431600000,1300431600000,HEA20,219,LTG,1276930800000,FUL,1274684400000,IFR,HEA20_2010_1770,2010,,Within 100 metres,2004,71294524,0,0,1300518000000,0.5604056156328595,0.5953293937535438,0.5489414469729755,0.5513145733650283,0.5801350370833788,0.5766589267924546,0.5930972354055805,0.6248529338095657,0.5892860308403941,0.5713197583320111,1770,0.6148328038893205,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000496,1300431600000,1300431600000,FOR3,410,INC,1270710000000,FUL,1269673200000,IFR,FOR3_2010_1771,2010,,Within 100 metres,2005,71294525,0,0,1300518000000,0.5866041339912996,0.5344814897727745,0.5470817067223082,0.5078950167033618,0.5527166199298638,0.5127630385932511,0.5891345880846869,0.5192484347430503,0.5760343088451253,0.530041798407017,1771,0.46271810592247675,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000497,1300431600000,1300431600000,KLK5,132,RES,1273993200000,FUL,1273734000000,IFR,KLK5_2010_1772,2010,,Within 100 metres,2006,71294526,0,0,1300518000000,0.4814687882879562,0.4969769693930555,0.4795300745624415,0.4217119698618744,0.5507278595490109,0.5546678207622792,0.6161809204550298,0.5720812486474072,0.43577273454253257,0.38221661097452225,1772,0.5344455957494343,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000498,1300431600000,1300431600000,TIM9,83,MIS,1275634800000,FUL,1274252400000,IFR,TIM9_2010_1773,2010,,Within 100 metres,2007,71294527,0,0,1300518000000,0.5474796533823283,0.5424086364993721,0.55838542355205,0.44944551462077326,0.5774299352285924,0.5159089379334357,0.6378364005216242,0.6056277325806576,0.5612681097277268,0.44324438415272616,1773,0.5941112740885924,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000499,1300431600000,1300431600000,TIM7,125,INC,1275634800000,FUL,1274252400000,IFR,TIM7_2010_1774,2010,,Within 100 metres,2008,71294528,0,0,1300518000000,0.46534963051814465,0.548338548404874,0.4458431014581709,0.45865962247573777,0.494979632355384,0.5001955692011073,0.5400934486036671,0.5689369649093582,0.5393261473163606,0.4891025944254573,1774,0.46992020980489607,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049a,1300431600000,1300431600000,WAW18,2051,UNK,1281423600000,FUL,1274943600000,IFR,WAW18_2010_1775,2010,,Within 100 metres,2009,71294529,0,0,1300518000000,0.43903378369927615,0.580137470456728,0.48884146521355054,0.4685515265585897,0.4868084415511869,0.4864317809110888,0.5163976077171618,0.5482553548005633,0.5223107449181793,0.5585501853600494,1775,0.5692899085807701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049b,1300431600000,1300431600000,TIM13,135,LTG,1277276400000,FUL,1274857200000,IFR,TIM13_2010_1776,2010,,Within 100 metres,2010,71294530,0,0,1300518000000,0.3386525009972794,0.46687800316341277,0.36082205115647464,0.398640340557193,0.47769629848891687,0.432319087641366,0.4981212611709536,0.5127302042089056,0.4624923804934459,0.473862075027178,1776,0.57014423625589,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046c,1300431600000,1300431600000,SLK63,300,LTG,1283497200000,MON,1279436400000,IFR,SLK63_2010_1729,2010,,Within 100 metres,1970,71294511,0,0,1300518000000,0.41955384849856014,0.4816690892375071,0.4562138747177625,0.4610361110376631,0.5247679113381548,0.4054967773839024,0.524103780181963,0.5200517775614344,0.5159974441854384,0.4649241170719988,1729,0.5430339807486657,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046e,1300431600000,1300431600000,NIP41,100,LTG,1279954800000,MON,1277449200000,IFR,NIP41_2010_1731,2010,,Within 100 metres,1972,71294513,0,0,1300518000000,0.48618079065996217,0.5163022939332259,0.5892771516907969,0.5228256677207473,0.5821663522993428,0.4984443885475507,0.49674489886995976,0.4995835536905083,0.5305641724339386,0.5172160228101698,1731,0.525810138229359,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046f,1300431600000,1300431600000,SLK65,300,LTG,1283497200000,MON,1279954800000,IFR,SLK65_2010_1732,2010,,Within 100 metres,1973,71294509,0,0,1300518000000,0.2595928949120243,0.4364456242145528,0.37337100173644133,0.33085686776582635,0.42455602674974846,0.409411609671123,0.44570233232789863,0.4757351982505466,0.39016814480897544,0.45847561629440875,1732,0.542232559133391,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000470,1300431600000,1300431600000,SLK64,75,LTG,1283497200000,MON,1279436400000,IFR,SLK64_2010_1733,2010,,Within 100 metres,1974,71294510,0,0,1300518000000,0.1161797562504989,0.3814489621395112,0.1996534548062834,0.27077918379386334,0.31959958613838285,0.318880129322485,0.38157506219423126,0.4254824239809495,0.30980170337333596,0.37139855550738493,1733,0.5392646392540218,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000471,1300431600000,1300431600000,NIP27,1925,LTG,1277017200000,MON,1273993200000,IFR,NIP27_2010_1734,2010,,Within 100 metres,1975,71294514,0,0,1300518000000,0.3477129145730425,0.5332990279726973,0.4148453748019467,0.4132472267817598,0.47500469757862757,0.4866403599315298,0.42490622738892125,0.479640291346617,0.49136153624550766,0.4968658579962571,1734,0.579656892984604,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000483,1300431600000,1300431600000,NIP45,40,LTG,1279868400000,MON,1277017200000,IFR,NIP45_2010_1752,2010,,Within 100 metres,1996,71294516,0,0,1300518000000,0.2800706758264242,0.43864484307851787,0.41414713769347306,0.3662933057252332,0.4257192820227129,0.394120916088348,0.4802397593061494,0.4320475503576004,0.46810396297120027,0.4589477429277732,1752,0.5792963760258396,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000485,1300431600000,1300431600000,RED1,1066,MIS,1287817200000,MON,1287126000000,PB,RED1_2010_1754,2010,,Within 100 metres,1998,71294518,0,0,1300518000000,0.34789912611129503,0.4066531034810574,0.3757352811162283,0.2916402237293169,0.3208224698415018,0.30665922629282244,0.33449440855065043,0.4158107358173141,0.42246678547608074,0.35496426229584893,1754,0.34697089853754,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000494,1300431600000,1300431600000,FOR1,112,MIS,1289808000000,MON,1287126000000,PB,FOR1_2010_1769,2010,,Within 100 metres,2003,71294523,0,0,1300518000000,0.34722801230847816,0.37538817965311283,0.3737553231847371,0.32938072827123416,0.3693685048784629,0.4104560475696135,0.42479581866167937,0.4395931985970628,0.4500555211510272,0.44863516645247764,1769,0.40434825006712793,"{""type"":""MultiPoint"",""coordinates"":[]}"
